age	marital	address	income	inccat	car	carcat	ed	employ	retire	empcat	gender	reside	wireless	multline	voice	pager	internet	callid	callwait	owntv	ownvcr	owncd	ownpda	ownpc	ownfax	news	response
20	1	0	14	1	7	1	3	0	0	1	f	3	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1
51	0	32	244	4	81	3	3	19	0	3	f	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1
57	1	38	346	4	76	3	2	36	0	3	f	2	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1
47	1	12	125	4	62	3	4	20	0	3	m	2	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1
51	0	18	115	4	57	3	4	13	0	2	m	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1
33	1	2	53	3	26	2	5	7	0	2	m	4	1	1	0	1	1	0	1	1	1	1	0	1	0	0	1
41	1	10	36	2	18	2	4	0	0	1	f	2	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1
52	1	1	23	1	12	1	2	1	0	1	m	3	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
24	1	0	27	2	13	1	2	4	0	1	m	4	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1
19	0	0	19	1	10	1	1	2	0	1	m	5	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1
50	0	13	344	4	71	3	4	23	0	3	m	3	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1
28	0	7	23	1	12	1	1	5	0	2	m	2	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1
43	1	13	34	2	17	2	2	7	0	2	f	2	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1
28	0	5	25	2	13	1	2	1	0	1	m	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1
64	1	6	47	2	23	2	2	11	0	2	f	4	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1
40	1	12	60	3	30	3	5	5	0	2	m	2	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1
34	1	5	99	4	50	3	4	11	0	2	m	3	0	0	0	0	1	0	1	1	1	1	0	1	0	1	1
57	0	37	67	3	34	3	4	23	1	3	m	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
57	1	19	304	4	75	3	4	26	0	3	m	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
48	1	9	115	4	56	3	4	18	0	3	m	2	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1
39	0	15	44	2	21	2	2	13	0	2	m	2	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1
47	1	14	90	4	47	3	4	10	0	2	m	2	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1
42	0	4	74	3	37	3	2	21	0	3	m	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1
49	0	26	15	1	7	1	3	5	0	2	m	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1
36	0	15	40	2	19	2	1	10	0	2	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
27	1	5	17	1	8	1	2	3	0	1	m	2	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1
31	1	5	50	3	26	2	5	5	0	2	m	5	1	0	0	0	0	0	1	1	1	1	0	1	0	1	1
69	0	11	13	1	6	1	3	42	1	3	f	1	0	1	1	0	9	0	0	1	1	1	0	1	0	0	1
23	1	2	29	2	15	1	3	2	0	1	f	6	0	0	0	0	9	0	0	1	1	1	0	1	0	1	1
46	0	1	109	4	53	3	2	23	0	3	f	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1	1
22	0	0	29	2	15	1	2	0	0	1	f	3	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1
40	1	9	63	3	32	3	4	16	0	3	f	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
28	0	8	45	2	22	2	3	4	0	1	m	4	0	1	1	1	0	1	1	1	1	1	0	0	0	1	1
44	0	15	70	3	35	3	2	26	0	3	m	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	0
45	0	13	113	4	57	3	2	4	0	1	m	1	0	1	1	0	0	0	0	1	1	1	0	0	0	1	1
33	0	0	31	2	16	2	3	1	0	1	f	1	0	0	0	0	0	1	1	1	1	1	0	1	0	1	1
24	0	4	20	1	10	1	3	0	0	1	m	1	1	0	1	0	1	1	0	1	1	1	1	0	1	1	0
40	1	16	60	3	30	2	3	5	0	2	m	4	1	1	1	0	1	0	0	1	1	1	0	1	0	1	1
38	0	14	31	2	16	2	4	0	0	1	f	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
35	0	13	23	1	12	1	2	9	0	2	f	3	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1
48	1	27	37	2	18	2	2	1	0	1	m	6	0	1	0	1	0	1	0	1	1	1	0	0	0	0	1
22	0	1	31	2	16	2	4	0	0	1	m	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
33	1	14	196	4	97	3	4	3	0	1	m	4	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1
44	1	18	37	2	18	2	4	5	0	2	m	2	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1
51	0	6	51	3	25	2	1	14	0	2	m	1	0	0	0	0	8	0	0	1	1	1	0	0	0	1	0
58	0	37	61	3	31	3	3	5	0	2	f	1	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1
45	1	13	107	4	55	3	1	27	0	3	f	2	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1
52	0	33	64	3	32	3	1	10	0	2	f	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	1
25	1	1	22	1	11	1	1	4	0	1	f	6	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1
26	1	3	18	1	9	1	3	4	0	1	f	5	1	1	1	0	1	0	0	1	1	1	0	1	0	0	1
35	1	8	37	2	19	2	4	7	0	2	m	2	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0
27	0	2	47	2	24	2	3	5	0	2	m	1	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1
47	1	2	45	2	23	2	3	3	0	1	f	4	0	0	1	0	9	1	0	1	0	1	1	0	0	1	1
46	0	21	78	4	39	3	3	11	0	2	f	1	1	0	1	0	0	1	0	1	1	1	1	0	0	1	1
57	0	31	49	2	25	2	2	12	0	2	m	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1
67	0	18	46	2	23	2	1	18	0	3	m	1	0	1	1	0	1	1	0	1	1	1	0	0	0	1	1
56	0	13	138	4	69	3	1	35	0	3	m	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1
49	0	4	103	4	53	3	2	20	0	3	f	1	1	0	0	0	1	1	1	1	1	1	0	1	0	1	1
48	1	26	181	4	90	3	2	24	0	3	m	2	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1
26	1	0	22	1	11	1	4	3	0	1	f	7	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1
46	1	16	45	2	23	2	1	13	0	2	m	5	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0
31	1	1	37	2	18	2	4	2	0	1	f	4	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
46	1	6	167	4	84	3	2	26	0	3	f	3	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1
32	0	12	26	2	13	1	2	12	0	2	m	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1
65	1	28	66	3	33	3	4	18	0	3	m	2	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1
31	0	6	41	2	21	2	5	1	0	1	f	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
38	1	11	23	1	11	1	1	1	0	1	f	3	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0
54	1	19	73	3	37	3	2	14	0	2	m	2	0	0	1	0	0	1	0	1	1	1	0	0	0	1	1
24	1	1	26	2	13	1	4	0	0	1	f	3	1	1	0	0	1	0	0	1	1	1	0	1	0	0	1
24	0	2	16	1	8	1	1	5	0	2	f	2	0	1	1	0	0	1	0	1	1	1	0	1	0	0	1
39	0	11	44	2	22	2	3	10	0	2	f	4	1	1	1	0	1	0	0	1	1	1	0	1	0	0	1
66	1	4	270	4	75	3	2	20	0	3	m	2	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1
40	0	8	23	1	12	1	3	2	0	1	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
43	1	4	128	4	66	3	4	10	0	2	m	2	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1
37	0	14	45	2	23	2	4	7	0	2	m	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
40	1	11	40	2	19	2	4	5	0	2	m	3	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1
53	1	16	69	3	34	3	1	17	0	3	m	2	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0
62	0	9	82	4	41	3	1	15	0	3	m	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1
71	0	13	9	1	5	1	1	6	1	2	f	1	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0
48	1	1	51	3	25	2	4	5	0	2	m	2	1	0	1	1	0	1	1	1	1	1	0	0	0	0	1
66	0	0	97	4	50	3	1	17	0	3	f	1	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1
59	1	15	66	3	34	3	1	20	0	3	m	2	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1
35	0	10	114	4	58	3	2	10	0	2	m	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0
24	0	0	24	1	13	1	2	4	0	1	f	6	1	0	1	0	0	1	1	1	1	1	1	0	0	1	1
29	0	2	27	2	13	1	4	0	0	1	m	1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	1
21	0	0	18	1	9	1	3	0	0	1	m	1	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1
29	1	5	36	2	18	2	4	4	0	1	m	2	1	0	1	0	8	1	1	1	1	1	0	0	1	0	0
71	0	30	159	4	80	3	4	29	0	3	f	1	0	1	1	0	8	0	1	1	1	1	0	0	0	0	1
57	0	0	41	2	20	2	4	11	0	2	m	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1
35	0	4	63	3	31	3	4	9	0	2	m	1	1	0	1	0	1	0	0	1	1	1	0	1	0	1	1
56	0	16	22	1	12	1	1	0	0	1	f	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0
25	0	0	40	2	20	2	3	0	0	1	m	5	1	1	0	0	0	0	1	1	1	1	0	1	0	1	1
31	0	7	20	1	10	1	1	3	0	1	f	1	0	0	1	0	0	1	1	1	1	1	0	0	0	1	0
57	1	6	44	2	22	2	1	16	0	3	f	4	0	0	1	1	0	1	0	1	1	1	0	0	0	1	0
67	0	19	441	4	71	3	3	41	0	3	f	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1
31	0	3	67	3	34	3	4	3	0	1	f	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1
42	1	12	32	2	16	2	4	15	0	3	m	3	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1
44	0	13	65	3	33	3	4	13	0	2	f	1	1	1	1	0	1	0	0	1	1	1	0	1	0	0	1
35	1	15	54	3	27	2	4	6	0	2	f	3	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
54	1	24	59	3	29	2	4	14	0	2	m	3	0	0	1	1	0	1	1	1	1	1	0	0	0	0	1
47	0	27	41	2	21	2	2	23	0	3	f	1	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1
59	0	23	85	4	43	3	3	18	0	3	m	1	1	0	1	1	0	1	1	1	1	1	0	0	0	1	1
65	1	44	11	1	5	1	2	2	1	1	m	4	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1
51	1	10	40	2	21	2	1	19	0	3	f	4	0	1	1	1	9	0	0	1	1	1	0	0	0	0	1
22	0	1	21	1	11	1	4	0	0	1	m	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1
41	0	8	122	4	62	3	3	15	0	3	m	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
54	0	35	69	3	34	3	4	26	0	3	m	1	0	1	1	0	0	1	1	1	1	1	0	0	0	1	1
55	1	19	31	2	15	1	2	3	0	1	m	2	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1
30	0	11	34	2	17	2	2	11	0	2	f	2	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1
33	1	2	95	4	47	3	4	5	0	2	f	2	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1
45	1	19	32	2	16	2	4	1	0	1	f	5	1	1	1	0	8	1	1	1	1	1	1	1	0	1	1
61	1	41	238	4	72	3	2	31	0	3	m	2	1	1	1	1	0	0	1	1	1	1	1	0	1	0	1
34	0	8	47	2	24	2	3	13	0	2	f	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1
42	1	1	25	2	12	1	4	7	0	2	m	3	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1
23	0	4	12	1	6	1	3	0	0	1	m	3	0	0	0	0	8	0	0	1	0	0	0	1	0	1	1
24	0	4	23	1	11	1	3	0	0	1	m	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1
37	0	4	42	2	21	2	1	14	0	2	f	4	0	0	1	0	0	0	1	1	1	1	0	0	0	1	1
38	0	0	20	1	10	1	2	3	0	1	m	2	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1
23	0	4	39	2	20	2	1	2	0	1	m	1	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1
19	1	0	17	1	9	1	1	0	0	1	f	3	0	0	0	0	1	1	0	1	1	1	0	0	0	0	1
28	0	9	32	2	16	2	2	9	0	2	m	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
60	1	15	17	1	9	1	3	9	1	2	m	5	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1
41	1	13	122	4	61	3	2	18	0	3	m	4	0	1	1	0	1	0	1	1	1	1	0	1	0	0	0
33	0	3	42	2	21	2	3	2	0	1	f	2	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1
35	0	9	23	1	11	1	3	7	0	2	f	1	1	0	1	0	0	1	1	1	1	1	0	0	0	1	1
51	0	24	44	2	22	2	2	13	0	2	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
37	0	3	50	3	25	2	2	11	0	2	f	2	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
56	1	14	27	2	14	1	3	3	0	1	f	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
38	1	3	47	2	23	2	3	7	0	2	m	3	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
49	0	17	70	3	35	3	3	5	0	2	f	1	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1
50	0	2	80	4	41	3	3	14	0	2	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
45	0	13	36	2	17	2	1	3	0	1	f	1	1	0	1	0	8	0	0	1	1	1	0	1	0	0	1
52	1	29	101	4	51	3	4	17	0	3	m	3	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1
52	0	29	131	4	67	3	2	21	0	3	m	1	0	0	0	0	0	1	1	1	1	1	0	1	0	1	1
54	0	16	75	4	37	3	3	0	0	1	m	2	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1
29	0	4	38	2	19	2	3	6	0	2	m	1	1	1	0	1	0	1	1	1	1	1	0	1	0	0	1
29	1	3	21	1	10	1	3	2	0	1	f	4	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1
44	0	11	149	4	74	3	3	20	0	3	m	2	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0
24	0	2	18	1	9	1	1	4	0	1	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
54	1	9	134	4	69	3	2	24	0	3	f	2	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
42	0	8	45	2	22	2	4	11	0	2	f	3	1	1	0	1	1	0	1	1	1	1	0	1	0	1	1
53	0	1	117	4	58	3	2	28	0	3	m	1	0	0	0	0	9	1	0	1	1	1	0	0	0	1	1
39	1	14	63	3	32	3	4	16	0	3	m	4	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1
66	1	24	20	1	10	1	2	8	1	2	f	2	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1
38	0	3	60	3	30	2	2	20	0	3	m	5	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
52	0	11	57	3	29	2	2	9	0	2	f	1	0	1	1	0	0	1	1	1	1	1	1	0	1	0	1
26	0	1	40	2	20	2	4	3	0	1	m	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1
35	0	3	43	2	21	2	4	9	0	2	f	3	0	0	0	0	1	1	0	1	1	1	0	1	1	1	1
32	1	8	32	2	16	2	1	8	0	2	m	3	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1
53	1	14	33	2	17	2	3	11	0	2	m	2	1	0	1	0	0	1	0	1	1	1	0	0	0	0	1
41	1	7	61	3	29	2	4	5	0	2	m	4	1	1	0	0	1	1	1	1	1	1	0	0	0	1	1
54	1	1	29	2	14	1	2	1	0	1	m	5	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1
41	0	1	31	2	16	2	1	7	0	2	m	1	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0
72	1	34	20	1	10	1	4	6	1	2	f	2	0	1	0	0	1	1	0	1	1	1	0	0	0	1	1
43	0	0	38	2	19	2	2	8	0	2	f	1	1	0	0	0	0	1	1	1	1	1	0	0	0	1	1
68	0	19	23	1	12	1	1	47	1	3	f	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
32	0	0	81	4	40	3	3	8	0	2	f	1	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1
45	1	15	70	3	35	3	1	17	0	3	m	3	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
31	0	1	37	2	19	2	3	1	0	1	f	1	0	0	1	1	0	0	0	1	1	1	0	1	0	1	1
56	1	16	112	4	56	3	2	26	0	3	m	2	0	0	1	1	0	0	1	1	1	1	0	0	0	0	1
36	0	1	55	3	28	2	4	3	0	1	f	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1
47	1	11	96	4	49	3	2	14	0	2	m	5	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1
58	0	25	22	1	11	1	1	1	0	1	f	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
23	1	3	19	1	9	1	2	3	0	1	f	5	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1
73	1	8	25	2	12	1	4	31	1	3	m	2	0	1	1	0	0	0	1	1	1	1	0	0	0	0	1
34	1	5	63	3	32	3	2	13	0	2	f	3	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1
42	1	22	56	3	28	2	2	14	0	2	f	4	0	1	1	1	0	0	0	1	1	1	0	1	0	1	1
22	0	0	14	1	7	1	3	0	0	1	m	1	0	0	0	0	9	0	0	1	1	1	0	1	0	1	1
27	1	3	28	2	13	1	1	7	0	2	f	2	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0
37	1	16	106	4	50	3	3	6	0	2	f	2	0	0	0	1	0	1	1	1	1	1	0	0	1	1	1
37	1	15	51	3	26	2	2	12	0	2	m	3	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1
24	0	3	18	1	9	1	2	3	0	1	f	2	0	1	0	0	0	1	0	1	1	1	0	0	0	1	1
49	0	3	100	4	50	3	5	14	0	2	m	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1
19	0	0	15	1	8	1	1	1	0	1	m	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	1
64	1	30	40	2	21	2	2	14	0	2	m	2	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
30	1	0	107	4	54	3	4	4	0	1	f	3	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1
30	0	11	29	2	14	1	5	2	0	1	m	1	1	1	0	0	8	1	1	1	1	1	0	1	1	1	1
32	0	11	39	2	19	2	1	10	0	2	m	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1
59	0	18	259	4	80	3	2	33	0	3	f	1	0	1	1	0	0	1	0	1	1	1	0	0	0	0	1
23	0	0	39	2	20	2	2	3	0	1	m	4	1	1	0	1	0	0	1	1	1	1	1	0	0	1	1
52	1	15	111	4	55	3	3	10	0	2	m	5	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1
43	0	23	77	4	39	3	3	3	0	1	m	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	1
28	0	5	49	2	24	2	2	4	0	1	f	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1
52	0	10	86	4	42	3	2	25	0	3	f	1	0	0	0	0	0	1	1	1	1	1	0	1	0	1	1
55	1	21	47	2	24	2	4	5	0	2	m	4	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1
27	1	6	20	1	10	1	1	1	0	1	f	2	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1
52	0	24	39	2	20	2	2	3	0	1	m	1	1	0	1	0	0	1	0	1	1	1	0	1	0	1	1
56	0	28	142	4	72	3	1	31	0	3	m	1	0	0	1	1	0	1	1	1	1	1	0	1	0	1	1
52	1	23	70	3	35	3	1	13	0	2	m	3	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1
26	1	3	18	1	9	1	2	1	0	1	f	4	1	1	0	1	1	1	0	1	1	1	0	1	0	0	1
51	1	18	81	4	40	3	1	26	0	3	m	3	1	1	1	0	0	0	0	1	1	1	0	1	0	0	1
39	1	5	57	3	29	2	3	5	0	2	f	6	0	0	1	0	0	1	0	1	1	1	0	1	0	1	1
28	0	0	69	3	35	3	3	3	0	1	m	2	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1
61	1	40	344	4	74	3	2	43	0	3	f	2	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1
49	0	23	176	4	88	3	1	24	0	3	m	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1
33	1	4	29	2	14	1	5	6	0	2	m	4	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
36	1	15	42	2	21	2	3	1	0	1	m	4	0	1	1	0	1	0	0	1	0	1	1	1	1	1	1
48	1	5	60	3	30	3	2	14	0	2	m	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
40	0	6	59	3	30	2	1	20	0	3	m	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1
52	0	8	529	4	73	3	4	28	0	3	f	1	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1
50	1	27	146	4	71	3	3	17	0	3	f	2	1	1	1	1	0	0	0	1	1	1	0	1	1	0	1
55	1	8	160	4	79	3	2	34	0	3	m	2	0	0	1	0	0	1	0	1	1	1	0	1	0	1	1
35	1	15	97	4	48	3	4	9	0	2	f	2	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
41	1	3	63	3	32	3	2	15	0	3	f	2	0	1	1	0	1	0	0	1	1	1	0	1	0	0	1
70	1	1	86	4	43	3	2	17	0	3	f	2	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1
54	1	15	37	2	19	2	3	0	0	1	m	4	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1
30	1	6	40	2	20	2	3	9	0	2	f	4	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1
29	0	1	32	2	16	2	2	9	0	2	m	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
44	1	12	60	3	30	3	1	10	0	2	f	2	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1
20	0	1	33	2	16	2	3	0	0	1	m	1	1	0	0	0	1	1	1	1	1	1	0	1	0	1	1
63	0	4	268	4	74	3	3	38	0	3	m	3	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1
35	1	10	53	3	26	2	1	8	0	2	f	2	0	1	1	0	0	1	0	1	1	1	0	1	0	1	1
46	0	5	100	4	50	3	2	26	0	3	m	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
42	0	15	62	3	31	3	1	24	0	3	f	1	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1
41	0	6	43	2	21	2	2	12	0	2	m	6	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1
32	1	10	25	2	12	1	1	6	0	2	m	4	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1
49	0	13	273	4	68	3	4	20	0	3	f	2	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1
36	0	10	120	4	60	3	5	7	0	2	m	1	1	1	0	0	1	1	0	1	1	1	0	0	0	1	1
41	1	4	36	2	18	2	1	7	0	2	m	2	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1
28	0	3	41	2	19	2	4	1	0	1	m	1	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1
47	1	20	108	4	54	3	4	18	0	3	f	2	1	1	1	0	8	0	1	1	1	1	0	1	0	0	1
56	0	1	17	1	9	1	1	2	0	1	f	1	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0
34	0	1	41	2	20	2	2	11	0	2	f	5	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1
43	1	17	18	1	9	1	2	3	0	1	f	2	0	0	1	0	0	1	0	1	1	1	0	0	1	1	1
39	1	10	70	3	35	3	2	11	0	2	f	4	0	1	0	0	1	0	0	1	1	1	0	1	0	1	1
39	1	7	179	4	89	3	2	18	0	3	f	4	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1
35	0	0	43	2	22	2	4	5	0	2	f	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
42	1	20	32	2	16	2	2	13	0	2	f	4	0	1	0	1	0	0	0	1	1	1	0	0	0	0	1
49	1	0	109	4	54	3	2	0	0	1	m	2	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1
58	1	37	164	4	81	3	4	27	0	3	m	4	0	1	1	1	0	1	0	1	1	1	0	0	0	0	1
44	0	9	105	4	51	3	3	15	0	3	m	1	1	0	0	0	0	0	1	1	1	1	1	0	1	1	1
41	0	13	98	4	48	3	2	19	0	3	m	1	0	0	1	0	0	1	1	1	1	1	0	0	0	0	1
22	0	1	16	1	8	1	1	4	0	1	m	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0
42	0	13	54	3	26	2	5	12	0	2	m	1	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1
31	0	8	26	2	13	1	2	9	0	2	f	1	1	0	0	1	0	1	1	1	1	1	0	0	1	1	1
25	0	0	28	2	14	1	1	2	0	1	f	6	0	0	1	0	9	1	1	1	1	1	0	0	0	1	1
26	1	4	19	1	9	1	2	6	0	2	f	3	0	1	1	1	0	0	0	1	1	1	0	1	0	0	1
57	0	11	133	4	67	3	2	27	0	3	f	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1
65	1	39	151	4	76	3	2	36	0	3	m	2	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1
37	0	8	25	2	12	1	4	2	0	1	f	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1
60	0	19	44	2	21	2	3	33	1	3	m	1	0	1	0	0	8	1	1	1	1	1	0	0	0	1	1
49	1	5	229	4	71	3	5	23	0	3	m	2	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1
43	0	21	69	3	35	3	3	18	0	3	f	1	0	1	0	0	1	1	1	1	1	1	0	0	0	0	1
72	1	20	9	1	4	1	1	3	1	1	m	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
49	0	26	29	2	15	1	1	0	0	1	m	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0
60	0	35	10	1	5	1	2	5	1	2	f	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0
54	0	29	81	4	40	3	2	26	0	3	f	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1
73	0	11	11	1	6	1	2	37	1	3	m	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1
